🇨🇳国外,#genre#
CCTV-13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw259647455_-1559913959/ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8?icpid=3&RTS=1668595054&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3


CCTV-14,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001240/index.m3u8
CCTV-14,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001240/index.m3u8

CCTV-15,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8
CCTV-15,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001020/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV-15,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8
CCTV-15,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001338/index.m3u8

CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/ott.mobaibox.com/PLTV/4/224/3221228112/index.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw456909575_2098882473/ott.mobaibox.com/PLTV/3/224/3221228144/index.m3u8?icpid=3&RTS=1668595251&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
CCTV-16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV-16,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
CCTV-16,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/3/224/3221228127/index.m3u8

CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb16]/ott.mobaibox.com/PLTV/3/224/3221227592/index.m3u8
CCTV-17,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV-17,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001241/index.m3u8



CCTV-17,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw483903016_-67353299/ott.mobaibox.com/PLTV/3/224/3221228407/index.m3u8?icpid=3&RTS=1668595278&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3

CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8

CCTV4K,https://epg.pw/stream/14061ea886df6edfb76d8015ef8df852acbce8d4d862909db2279d3b3387cd9c.m3u8
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4259108076_496521789/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8?icpid=3&amp;RTS=1658389916&amp;from=40&amp;popid=40&amp;hms_devid=2112&amp;prioritypopid=40&amp;vqe=3
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/ott.mobaibox.com/PLTV/4/224/3221228228/index.m3u8

凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8

凤凰中文,https://0472.org/hls/youzaiSB/fhzw.m3u8
凤凰资讯,https://0472.org/hls/youzaiSB/fhzx.m3u8
凤凰香港,https://0472.org/hls/youzaiSB/fhhk.m3u8

凤凰中文,http://113.117.74.99:8081/hls/37/index.m3u8
凤凰资讯,http://113.117.74.99:8081/hls/36/index.m3u8
凤凰香港,http://113.117.74.99:8081/hls/38/index.m3u8
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u
凤凰香港,http://110.72.69.105:808/hls/333/index.m3u8

OY 國際財經台,http://www.hydtmb.top:13331/stream/channelid/794554145?ticket=24e6da916e634f276279ca57a6c548e1bfcd0ffe&profile=pass
HOY TV,http://www.hydtmb.top:13331/stream/channelid/1771268893?ticket=6ccfcfdf903a7a1d9d3ec15a19d049a372413f02&profile=pass
HOY 資訊台,http://www.hydtmb.top:13331/stream/channelid/1393968513?ticket=4fbf38631306748894a21b12eca4899b078bed01&profile=pass
翡翠台,http://www.hydtmb.top:13331/stream/channelid/1425740866?ticket=e480d795867707ae1d3bd65483bbdf2d52b5b2bc&profile=pass
J2台,http://www.hydtmb.top:13331/stream/channelid/2082072924?ticket=d166aeca6f569a1725fa4371443a26961b8eef74&profile=pass
无线新闻,http://www.hydtmb.top:13331/stream/channelid/2051586642?ticket=546020522de6ad22db911d30c0f303a397c87805&profile=pass
明珠台,http://www.hydtmb.top:13331/stream/channelid/1803382046?ticket=e6bb9e2938a005abae98a8f30435e4bef83f482d&profile=pass
无线财经,http://www.hydtmb.top:13331/stream/channelid/1781676223?ticket=39b342172a4b38cb503cc19babcd5afd829ffbf6&profile=pass
ViuTVsix,http://www.hydtmb.top:13331/stream/channelid/2134513294?ticket=611746159964abf7185776d7c3634653a8ce6284&profile=pass
ViuTV,http://www.hydtmb.top:13331/stream/channelid/1336932033?ticket=cff2f60ccd15f38e4003fdf788126681d4161698&profile=pass


港台電視 32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8

翡翠台,http://ictv.91tv.top:9901/tsfile/live/1006_1.m3u8?key=txiptv
翡翠台,https://epg.pw/stream/f8abbdf5312cd5274ea4bc7602ae3320fb86083f7a07c8c2f08027421f54ad51.ctv
华丽翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8

无线新闻,http://live.cooltv.top/tv/tvb.php?id=1&hq
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0&hq

无线财经,http://live.cooltv.top/tv/tvb.php?id=2&hq
无线财经,http://live.cooltv.top/tv/tvb.php?id=3&hq


翡翠台,http://feng163.com:9000/bysid/1
翡翠台,http://r.jdshipin.com/qClQf

明珠台,http://feng163.com:9001/bysid/2
明珠台,http://r.jdshipin.com/ZQ4kN

HOY TV,https://epg.pw/stream/d03f13beaa8f34f0540a8b022400a0ae5f1e6f7e377c2d248bf57053d5c086ea.ctv
HOY TV,http://r.jdshipin.com/ZKpTD
HOY TV,http://bziyunshao.synology.me:8891/bysid/77

无线新闻,http://feng163.com:9001/bysid/83

无线新闻,http://r.jdshipin.com/CkuBd
无线新闻,http://bziyunshao.synology.me:8890/bysid/83

无线财经,http://r.jdshipin.com/jUx8K




CETV1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001020/index.m3u8?
CETV1,https://cntv.lat/tv?auth=202311030915&id=cetv1

CETV4,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001348/index.m3u8
CETV4,https://cntv.lat/tv?auth=202311030915&id=cetv4

CETV早期教育,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228692/index.m3u8

第一剧场,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
风云剧场,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
风云音乐,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
女性时尚,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226969/index.m3u8
怀旧剧场,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
世界地理,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
兵器科技,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
高尔夫网球,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
文化精品,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
风云足球,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
央视台球,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
电视指南,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8

兵器科技,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
兵器科技,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
第一剧场,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
第一剧场,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
电视指南,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://[2409:8087:2001:20:2800:0:df6e:eb24]/ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
电视指南,http://[2409:8087:2001:20:2800:0:df6e:eb25]/ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
风云剧场,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
风云音乐,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
风云音乐,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
风云足球,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
高尔夫网球,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
高尔夫网球,http://[2409:8087:2001:20:2800:0:df6e:eb05]/ott.mobaibox.com/PLTV/3/224/3221228138/index.m3u8
女性时尚,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
女性时尚,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
怀旧剧场,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
怀旧剧场,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228671/index.m3u8
文化精品,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/3/224/3221228677/index.m3u8
文化精品,http://[2409:8087:2001:20:2800:0:df6e:eb27]/ott.mobaibox.com/PLTV/3/224/3221228677/index.m3u8

兵器科技,http://111.20.33.82/PLTV/88888893/224/3221226975/index.m3u8$超清1080P
世界地理,http://111.20.33.82/PLTV/88888893/224/3221226947/index.m3u8$超清1080P
女性时尚,http://111.20.33.70/PLTV/88888893/224/3221226969/index.m3u8
文化精品,http://111.20.33.82/PLTV/88888893/224/3221226981/index.m3u8$超清1080P
电视指南,http://111.20.33.82/PLTV/88888893/224/3221226987/index.m3u8$超清1080P
第一剧场,http://111.20.33.82/PLTV/88888893/224/3221226959/index.m3u8$超清1080P
怀旧剧场,http://111.20.33.82/PLTV/88888893/224/3221226972/index.m3u8$超清1080P
风云音乐,http://111.20.33.82/PLTV/88888893/224/3221226953/index.m3u8$超清1080P
风云剧场,http://111.20.33.82/PLTV/88888893/224/3221226950/index.m3u8$超清1080P
风云足球,http://111.20.33.82/PLTV/88888893/224/3221226984/index.m3u8$超清1080P
央视台球,http://111.20.33.82/PLTV/88888893/224/3221226956/index.m3u8$超清1080P
高尔夫网球,http://111.20.33.82/PLTV/88888893/224/3221226978/index.m3u8$超清1080P



求索纪录HD,http://117.190.144.101:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0

求索纪录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3

求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3

求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3

求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3


精彩综艺,http://111.20.33.70/PLTV/88888893/224/3221226009/index.m3u8
CCTV1-综合,http://39.74.142.1:9999/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2-财经,http://39.74.142.1:9999/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3-综艺,http://39.74.142.1:9999/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4-国际,http://39.74.142.1:9999/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5-体育,http://39.74.142.1:9999/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6-电影,http://39.74.142.1:9999/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7-军农,http://39.74.142.1:9999/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8-电视剧,http://39.74.142.1:9999/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9-纪录,http://39.74.142.1:9999/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10-科教,http://39.74.142.1:9999/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11-戏曲,http://39.74.142.1:9999/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12-社会与法,http://39.74.142.1:9999/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13-新闻,http://39.74.142.1:9999/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14-少儿,http://39.74.142.1:9999/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15-音乐,http://39.74.142.1:9999/tsfile/live/0015_1.m3u8?key=txiptv
CCTV5+体育赛事,http://39.74.142.1:9999/tsfile/live/0016_1.m3u8?key=txiptv
CCTV17,http://39.74.142.1:9999/tsfile/live/0019_1.m3u8?key=txiptv
山东卫视,http://39.74.142.1:9999/tsfile/live/0131_1.m3u8?key=txiptv
山东齐鲁,http://39.74.142.1:9999/tsfile/live/1000_1.m3u8?key=txiptv
山东新闻,http://39.74.142.1:9999/tsfile/live/1001_1.m3u8?key=txiptv
山东生活,http://39.74.142.1:9999/tsfile/live/1002_1.m3u8?key=txiptv
山东综艺,http://39.74.142.1:9999/tsfile/live/1003_1.m3u8?key=txiptv
山东体育,http://39.74.142.1:9999/tsfile/live/1004_1.m3u8?key=txiptv
山东农科,http://39.74.142.1:9999/tsfile/live/1006_1.m3u8?key=txiptv
山东少儿,http://39.74.142.1:9999/tsfile/live/1007_1.m3u8?key=txiptv
山东文旅,http://39.74.142.1:9999/tsfile/live/1008_1.m3u8?key=txiptv
山东教育,http://39.74.142.1:9999/tsfile/live/1009_1.m3u8?key=txiptv
德州新闻综合,http://39.74.142.1:9999/tsfile/live/1010_1.m3u8?key=txiptv
德州经济生活,http://39.74.142.1:9999/tsfile/live/1011_1.m3u8?key=txiptv
湖南卫视,http://39.74.142.1:9999/tsfile/live/0128_1.m3u8?key=txiptv
浙江卫视,http://39.74.142.1:9999/tsfile/live/0124_1.m3u8?key=txiptv
东方卫视,http://39.74.142.1:9999/tsfile/live/0107_1.m3u8?key=txiptv
江苏卫视,http://39.74.142.1:9999/tsfile/live/0127_1.m3u8?key=txiptv
北京卫视,http://39.74.142.1:9999/tsfile/live/0122_1.m3u8?key=txiptv
安徽卫视,http://39.74.142.1:9999/tsfile/live/0130_1.m3u8?key=txiptv
天津卫视,http://39.74.142.1:9999/tsfile/live/0135_1.m3u8?key=txiptv
辽宁卫视,http://39.74.142.1:9999/tsfile/live/0121_1.m3u8?key=txiptv
深州卫视,http://39.74.142.1:9999/tsfile/live/1012_1.m3u8?key=txiptv
东南卫视,http://39.74.142.1:9999/tsfile/live/0137_1.m3u8?key=txiptv
湖北卫视,http://39.74.142.1:9999/tsfile/live/0132_1.m3u8?key=txiptv
广东卫视,http://39.74.142.1:9999/tsfile/live/0125_1.m3u8?key=txiptv
黑龙江卫视,http://39.74.142.1:9999/tsfile/live/0143_1.m3u8?key=txiptv
贵州卫视,http://39.74.142.1:9999/tsfile/live/0120_1.m3u8?key=txiptv
河北卫视,http://39.74.142.1:9999/tsfile/live/0117_1.m3u8?key=txiptv
重庆卫视,http://39.74.142.1:9999/tsfile/live/0142_1.m3u8?key=txiptv
海南卫视,http://39.74.142.1:9999/tsfile/live/1013_1.m3u8?key=txiptv
四川卫视,http://39.74.142.1:9999/tsfile/live/0123_1.m3u8?key=txiptv
云南卫视,http://39.74.142.1:9999/tsfile/live/0119_1.m3u8?key=txiptv
河南卫视,http://39.74.142.1:9999/tsfile/live/0139_1.m3u8?key=txiptv
江西卫视,http://39.74.142.1:9999/tsfile/live/0138_1.m3u8?key=txiptv
广西卫视,http://39.74.142.1:9999/tsfile/live/0113_1.m3u8?key=txiptv
吉林卫视,http://39.74.142.1:9999/tsfile/live/0116_1.m3u8?key=txiptv
山西卫视,http://39.74.142.1:9999/tsfile/live/0118_1.m3u8?key=txiptv
陕西卫视,http://39.74.142.1:9999/tsfile/live/0136_1.m3u8?key=txiptv
内蒙古卫视,http://39.74.142.1:9999/tsfile/live/0109_1.m3u8?key=txiptv
宁夏卫视,http://39.74.142.1:9999/tsfile/live/0112_1.m3u8?key=txiptv
新疆卫视,http://39.74.142.1:9999/tsfile/live/0110_1.m3u8?key=txiptv
甘肃卫视,http://39.74.142.1:9999/tsfile/live/0141_1.m3u8?key=txiptv
青海卫视,http://39.74.142.1:9999/tsfile/live/0140_1.m3u8?key=txiptv
西藏卫视,http://39.74.142.1:9999/tsfile/live/0111_1.m3u8?key=txiptv
高清电影,http://39.74.142.1:9999/tsfile/live/1014_1.m3u8?key=txiptv
家庭影院,http://39.74.142.1:9999/tsfile/live/1015_1.m3u8?key=txiptv
动作电影,http://39.74.142.1:9999/tsfile/live/1016_1.m3u8?key=txiptv
金鹰卡通,http://39.74.142.1:9999/tsfile/live/1017_1.m3u8?key=txiptv
卡酷动画,http://39.74.142.1:9999/tsfile/live/1018_1.m3u8?key=txiptv
CCTV1-4K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001022/index.m3u8
CCTV2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001220/index.m3u8
CCTV3-4K,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228499/index.m3u8 
CCTV3,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001186/index.m3u8
CCTV4,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001221/index.m3u8
CCTV5-4K,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8
CCTV5,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001187/index.m3u8
CCTV5+,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001188/index.m3u8
CCTV7,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001236/index.m3u8
CCTV8,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001189/index.m3u8
CCTV9,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001237/index.m3u8
CCTV10,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001238/index.m3u8
CCTV11,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001309/index.m3u8
CCTV12,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001239/index.m3u8
CCTV13,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001328/index.m3u8
CCTV14,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001240/index.m3u8
CCTV15,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001338/index.m3u8
CCTV16,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001248/index.m3u8
CCTV16-4K,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw3303805862_1451729760/ott.mobaibox.com/PLTV/3/224/3221228314/index.m3u8?
CCTV17,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001241/index.m3u8
CCTV16-4K,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001258/index.m3u8
CCTV-4K,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
CCTV-4K,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/wh7f454c46tw2443769612_-1188450915/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8?
CCTV-8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/8888/2244/3221228165/1.m3u8
CCTV-8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw2749731958_105918260/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1681529690&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3

CCTV1综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV2财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4中文国际,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+体育赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV6电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7国防军事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8电视剧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9纪录,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10科教,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV12社会与法,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13新闻,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14少儿,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15音乐,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV-16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8


CETV1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001020/index.m3u8
CETV2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001226/index.m3u8
CETV4,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001348/index.m3u8



CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
CCTV怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
CCTV世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
CCTV文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
CCTV央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
CCTV央视高网,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
CCTV风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
CCTV第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
